127.0.0.1 - - [09/Dec/2019:15:24:50 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/css/et.css?v=11-9-15-27-54 HTTP/1.1" 200 3426
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/css/cs.css?v=11-9-15-27-54 HTTP/1.1" 200 19451
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/jquery-ui.min.js HTTP/1.1" 200 253668
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/min/masonry.pkgd.min.js HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/min/jsrender-0.9.90.min.js HTTP/1.1" 200 22171
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=11-9-15-27-54 HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/validator.js HTTP/1.1" 200 37503
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=11-9-15-27-54 HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/sns.js?v=11-9-15-27-54 HTTP/1.1" 200 8413
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/swiper.min.js HTTP/1.1" 200 120407
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/moment.js?v=11-9-15-27-54 HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/common.js?v=11-9-15-27-54 HTTP/1.1" 200 55882
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/member/login.js?v=developer-local-version HTTP/1.1" 200 8676
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/naver/naverLogin_implicit-1.0.2-min.js HTTP/1.1" 200 8625
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/js/commonFunction.js?v=11-9-15-27-54 HTTP/1.1" 200 13186
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /javascript/message/member_ko.js?v=developer-local-version HTTP/1.1" 200 3355
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /javascript/message/footer_ko.js?v=developer-local-version HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/btnGnb.png HTTP/1.1" 200 1298
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/logo.png HTTP/1.1" 200 4611
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/header_nav_sch.png HTTP/1.1" 200 1713
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/header_ico_lang.png HTTP/1.1" 200 4270
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/header_nav_cart.png HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/header_nav_mem.png HTTP/1.1" 200 1415
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/images/ly/header_nav_wish.png HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:27:58 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:00 +0900] "GET /static/images/_temp/open/1907/PANINI_ko.jpg?v=3 HTTP/1.1" 200 162735
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:00 +0900] "GET /static/font/OpenSans-ExtraBold.woff HTTP/1.1" 200 56324
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:01 +0900] "GET /static/images/_temp/open/1907/PANINI_hover.jpg HTTP/1.1" 200 52211
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:01 +0900] "GET /static/images/_temp/open/1911/PANINI_pop_ko.jpg HTTP/1.1" 200 531395
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:01 +0900] "GET /static/images/mn/olapic_bg.png HTTP/1.1" 200 2688374
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:01 +0900] "GET /static/images/error/no_image_600.png HTTP/1.1" 200 14474
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:03 +0900] "GET /static/images/pd/pd_related_nav.png HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:03 +0900] "GET /static/images/ly/nav_bot_btn.png HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:03 +0900] "GET /static/images/ly/foot_sns_ico.png HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:03 +0900] "GET /static/images/cm/bg_select_open.png HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:03 +0900] "GET /static/images/error/no_image_600.png HTTP/1.1" 200 14474
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:04 +0900] "GET /main/mall/view HTTP/1.1" 200 126658
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:04 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:04 +0900] "POST /goods/content/getGoodsShopList.json HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:04 +0900] "GET /helpdesk/notice/popupList.ajax?searchExpsrScrinSectCd=MAIN HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:04 +0900] "GET /static/images/cm/favicon.png HTTP/1.1" 200 5333
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:04 +0900] "GET /static/images/cm/favicon.ico HTTP/1.1" 200 27942
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/swiper.css?v=11-9-15-28-32 HTTP/1.1" 200 22252
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/bs.css?v=11-9-15-28-32 HTTP/1.1" 200 8604
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/cm.css?v=11-9-15-28-32 HTTP/1.1" 200 61681
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/ly.css?v=11-9-15-28-32 HTTP/1.1" 200 18178
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/mn.css?v=11-9-15-28-32 HTTP/1.1" 200 24186
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/dp.css?v=11-9-15-28-32 HTTP/1.1" 200 66611
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/pd.css?v=11-9-15-28-32 HTTP/1.1" 200 36786
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/od.css?v=11-9-15-28-32 HTTP/1.1" 200 42203
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/my.css?v=11-9-15-28-32 HTTP/1.1" 200 61892
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/se.css?v=11-9-15-28-32 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/mb.css?v=11-9-15-28-32 HTTP/1.1" 200 19129
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/ev.css?v=11-9-15-28-32 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/cs.css?v=11-9-15-28-32 HTTP/1.1" 200 19451
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/css/et.css?v=11-9-15-28-32 HTTP/1.1" 200 3426
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/jquery-ui.min.js HTTP/1.1" 200 253668
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/min/jsrender-0.9.90.min.js HTTP/1.1" 200 22171
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/validator.js HTTP/1.1" 200 37503
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/min/masonry.pkgd.min.js HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=11-9-15-28-32 HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=11-9-15-28-32 HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/sns.js?v=11-9-15-28-32 HTTP/1.1" 200 8413
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/moment.js?v=11-9-15-28-32 HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/swiper.min.js HTTP/1.1" 200 120407
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/commonFunction.js?v=11-9-15-28-32 HTTP/1.1" 200 13186
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/common.js?v=11-9-15-28-32 HTTP/1.1" 200 55882
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/member/login.js?v=developer-local-version HTTP/1.1" 200 8676
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /javascript/message/footer_ko.js?v=developer-local-version HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /static/js/naver/naverLogin_implicit-1.0.2-min.js HTTP/1.1" 200 8625
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /javascript/message/member_ko.js?v=developer-local-version HTTP/1.1" 200 3355
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:32 +0900] "GET /main/mall/view HTTP/1.1" 200 126658
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/_temp/open/1907/PANINI_ko.jpg?v=3 HTTP/1.1" 200 162735
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/_temp/open/1911/PANINI_pop_ko.jpg HTTP/1.1" 200 531395
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/btnGnb.png HTTP/1.1" 200 1298
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/header_nav_cart.png HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/header_nav_sch.png HTTP/1.1" 200 1713
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/header_ico_lang.png HTTP/1.1" 200 4270
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/logo.png HTTP/1.1" 200 4611
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/header_nav_wish.png HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/header_nav_mem.png HTTP/1.1" 200 1415
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/_temp/open/1907/PANINI_hover.jpg HTTP/1.1" 200 52211
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/mn/olapic_bg.png HTTP/1.1" 200 2688374
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/font/OpenSans-ExtraBold.woff HTTP/1.1" 200 56324
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/pd/pd_related_nav.png HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/error/no_image_600.png HTTP/1.1" 200 14474
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/foot_sns_ico.png HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/ly/nav_bot_btn.png HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /static/images/cm/bg_select_open.png HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "GET /helpdesk/notice/popupList.ajax?searchExpsrScrinSectCd=MAIN HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:33 +0900] "POST /goods/content/getGoodsShopList.json HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:34 +0900] "GET /static/images/cm/favicon.png HTTP/1.1" 200 5333
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/swiper.css?v=11-9-15-28-39 HTTP/1.1" 200 22252
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/bs.css?v=11-9-15-28-39 HTTP/1.1" 200 8604
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/cm.css?v=11-9-15-28-39 HTTP/1.1" 200 61681
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/ly.css?v=11-9-15-28-39 HTTP/1.1" 200 18178
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/mn.css?v=11-9-15-28-39 HTTP/1.1" 200 24186
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/dp.css?v=11-9-15-28-39 HTTP/1.1" 200 66611
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/pd.css?v=11-9-15-28-39 HTTP/1.1" 200 36786
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/od.css?v=11-9-15-28-39 HTTP/1.1" 200 42203
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/mb.css?v=11-9-15-28-39 HTTP/1.1" 200 19129
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:39 +0900] "GET /static/css/my.css?v=11-9-15-28-39 HTTP/1.1" 200 61892
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/css/se.css?v=11-9-15-28-39 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/css/ev.css?v=11-9-15-28-39 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/css/cs.css?v=11-9-15-28-39 HTTP/1.1" 200 19451
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/css/et.css?v=11-9-15-28-39 HTTP/1.1" 200 3426
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/jquery-ui.min.js HTTP/1.1" 200 253668
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/validator.js HTTP/1.1" 200 37503
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/min/jsrender-0.9.90.min.js HTTP/1.1" 200 22171
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/min/masonry.pkgd.min.js HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=11-9-15-28-39 HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=11-9-15-28-39 HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/sns.js?v=11-9-15-28-39 HTTP/1.1" 200 8413
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/common.js?v=11-9-15-28-39 HTTP/1.1" 200 55882
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/swiper.min.js HTTP/1.1" 200 120407
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/moment.js?v=11-9-15-28-39 HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/commonFunction.js?v=11-9-15-28-39 HTTP/1.1" 200 13186
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/member/login.js?v=developer-local-version HTTP/1.1" 200 8676
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/js/naver/naverLogin_implicit-1.0.2-min.js HTTP/1.1" 200 8625
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /javascript/message/footer_ko.js?v=developer-local-version HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /javascript/message/member_ko.js?v=developer-local-version HTTP/1.1" 200 3355
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/btnGnb.png HTTP/1.1" 200 1298
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/header_ico_lang.png HTTP/1.1" 200 4270
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/logo.png HTTP/1.1" 200 4611
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/header_nav_sch.png HTTP/1.1" 200 1713
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/header_nav_cart.png HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/header_nav_mem.png HTTP/1.1" 200 1415
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/images/ly/header_nav_wish.png HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:40 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:41 +0900] "GET /static/js/goods.js?v=developer-local-version HTTP/1.1" 200 31282
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:41 +0900] "GET /javascript/message/goods_ko.js?v=developer-local-version HTTP/1.1" 200 2990
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:41 +0900] "GET /static/images/pd/pd_photos_nav.png HTTP/1.1" 200 2538
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/btn_goods_zoom.cur HTTP/1.1" 200 8158
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/error/no_image_600.png HTTP/1.1" 200 14474
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/error/no_image_600.png HTTP/1.1" 200 14474
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_thumbs_nav.png HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_ico_card.gif HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_ico_mile.png HTTP/1.1" 200 1075
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_ico_coupon.jpg HTTP/1.1" 200 1460
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/error/no_image_100.png HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_btn_minus.png HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/cm/radio.png HTTP/1.1" 200 1610
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/cm/btn_product_more.png HTTP/1.1" 200 1066
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_btn_plus.png HTTP/1.1" 200 986
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/btn_npay.png HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_ico_share.png HTTP/1.1" 200 2224
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_ico_wish.png HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/pd/pd_adds_ar.png HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/font/OpenSans-ExtraBold.woff HTTP/1.1" 200 56324
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/error/no_image_100.png HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /goods/%EB%A9%94%EC%8B%A0%EC%A0%80%EB%B0%B1/SUMR01911-IV HTTP/1.1" 200 252283
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/ly/foot_sns_ico.png HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/ly/nav_bot_btn.png HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/cm/bg_select_open.png HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/error/no_image_600.png HTTP/1.1" 200 14474
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "POST /goods/content/getGoodsShopList.json HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:42 +0900] "GET /static/images/cm/favicon.png HTTP/1.1" 200 5333
0:0:0:0:0:0:0:1 - - [09/Dec/2019:15:28:43 +0900] "POST /display/recoPick.json HTTP/1.1" 200 95533
